9.8,0
0.9408,0
0.9016,0
0.8624,0
0.8232,0
0.784,0
0.7448,0
0.7056,0
0.6664,0
0.6272,0
0.588,0
0.5488,0
0.5096,0
0.4704,0
0.4312,0
0.392,0
0.3528,0
0.3136,0
0.2744,0
0.2352,0
0.196,0
0.1568,0
0.1176,3577
0.0783999999999998,493115
0.0391999999999998,31682
-1.11022302462516e-16,10731
-0.0392000000000001,8687
-0.0784000000000001,6643
-0.1176,6643
-0.1568,6643
-0.196,3066
-0.2352,5110
-0.2744,4088
-0.3136,3066
-0.3528,4088
-0.392,5110
-0.4312,2555
-0.4704,1022
-0.5096,2555
-0.5488,1533
-0.588,2044
-0.6272,2044
-0.6664,2044
-0.7056,2044
-0.7448,1022
-0.784,1533
-0.8232,1022
-0.8624,2044
-0.9016,1022
-0.9408,2044
-0.98,0
-1.0192,1533
-1.0584,1022
-1.0976,1022
-1.1368,2044
-1.176,2044
-1.2152,1022
-1.2544,1533
-1.2936,1022
-1.3328,1533
-1.372,3066
-1.4112,2044
-1.4504,0
-1.4896,511
-1.5288,2044
-1.568,1533
-1.6072,511
-1.6464,0
-1.6856,1533
-1.7248,1533
-1.764,511
-1.8032,1533
-1.8424,511
-1.8816,0
-1.9208,1022
-1.96,2044
-1.9992,2044
-2.0384,1022
-2.0776,1022
-2.1168,2044
-2.156,0
-2.1952,0
-2.2344,0
-2.2736,0
-2.3128,511
-2.352,1022
-2.3912,1022
-2.4304,1533
-2.4696,511
-2.5088,1022
-2.548,1533
-2.5872,511
-2.6264,0
-2.6656,1533
-2.7048,511
-2.744,1022
-2.7832,1022
-2.8224,511
-2.8616,2044
-2.9008,511
-2.94,0
-2.9792,1533
-3.0184,1022
-3.0576,0
-3.0968,0
-3.136,511
-3.1752,511
-3.2144,511
-3.2536,1022
-3.2928,2555
-3.332,2044
-3.3712,1533
-3.4104,0
-3.4496,2555
-3.4888,3066
-3.528,2044
-3.5672,1533
-3.6064,2555
-3.6456,2555
-3.6848,1022
-3.724,5110
-3.7632,2044
-3.8024,4088
-3.8416,4088
-3.8808,7154
-3.92,7665
-3.9592,8176
-3.9984,9709
-4.0376,16352
-4.0768,10731
-4.116,16863
-4.1552,21462
-4.1944,17885
-4.2336,22484
-4.2728,18396
-4.312,19418
-4.3512,19418
-4.3904,16352
-4.4296,17885
-4.4688,10220
-4.508,16863
-4.5472,14819
-4.5864,8687
-4.6256,9198
-4.6648,3577
-4.704,8176
-4.7432,5110
-4.7824,5621
-4.8216,2555
-4.8608,3577
-4.9,0
-4.9392,2044
-4.9784,3066
-5.0176,2044
-5.0568,3066
-5.096,0
-5.1352,1533
-5.1744,1022
-5.2136,511
-5.2528,0
-5.292,0
-5.3312,0
-5.3704,1022
-5.4096,0
-5.4488,0
-5.488,0
-5.5272,0
-5.5664,1022
-5.6056,0
-5.6448,0
-5.684,511
-5.7232,0
-5.7624,0
-5.8016,0
-5.8408,511
-5.88,0
-5.9192,0
-5.9584,0
-5.9976,0
-6.0368,0
-6.076,0
-6.1152,0
-6.1544,0
-6.1936,0
-6.2328,0
-6.272,0
-6.3112,0
-6.3504,0
-6.3896,0
-6.4288,0
-6.468,0
-6.5072,0
-6.5464,0
-6.5856,0
-6.6248,0
-6.664,0
-6.7032,0
-6.7424,0
-6.7816,0
-6.8208,0
-6.86,0
-6.8992,0
-6.9384,0
-6.9776,0
-7.0168,0
-7.056,0
-7.0952,0
-7.1344,0
-7.1736,0
-7.2128,0
-7.252,0
-7.2912,0
-7.3304,0
-7.3696,0
-7.4088,0
-7.448,0
-7.4872,0
-7.5264,0
-7.5656,0
-7.6048,0
-7.644,0
-7.6832,0
-7.7224,0
-7.7616,0
-7.8008,0
-7.84,0
-7.8792,0
-7.9184,0
-7.9576,0
-7.9968,0
-8.036,0
-8.0752,0
-8.1144,0
-8.1536,0
-8.1928,0
-8.232,0
-8.2712,0
-8.3104,0
-8.3496,0
-8.3888,0
-8.428,0
-8.4672,0
-8.5064,0
-8.5456,0
-8.5848,0
-8.624,0
-8.6632,0
-8.7024,0
-8.7416,0
-8.7808,0
-8.82,0
-9.8,0
