10.0,0
0.96,0
0.92,0
0.88,0
0.84,0
0.8,0
0.76,0
0.72,0
0.68,0
0.64,0
0.6,0
0.56,0
0.52,0
0.48,0
0.44,0
0.4,0
0.36,0
0.32,0
0.28,0
0.24,0
0.2,0
0.16,0
0.12,1022
0.08,134904
0.0399999999999999,15841
0.0,12775
-0.04,8687
-0.0800000000000001,9198
-0.12,7154
-0.16,8176
-0.2,8176
-0.24,4088
-0.28,6643
-0.32,4599
-0.36,5621
-0.4,3577
-0.44,2555
-0.48,2555
-0.52,3577
-0.56,3066
-0.6,2555
-0.64,4088
-0.68,3066
-0.72,2555
-0.76,1022
-0.8,3577
-0.84,3066
-0.88,3066
-0.92,2555
-0.96,2555
-1.0,4088
-1.04,3066
-1.08,2044
-1.12,3577
-1.16,2044
-1.2,2555
-1.24,3066
-1.28,2044
-1.32,2044
-1.36,1533
-1.4,2044
-1.44,2044
-1.48,3577
-1.52,1533
-1.56,4088
-1.6,2555
-1.64,4599
-1.68,4088
-1.72,1533
-1.76,6132
-1.8,2555
-1.84,3577
-1.88,3577
-1.92,2044
-1.96,2044
-2.0,2555
-2.04,3577
-2.08,3577
-2.12,4599
-2.16,2555
-2.2,3577
-2.24,4599
-2.28,3066
-2.32,2044
-2.36,4599
-2.4,6643
-2.44,4599
-2.48,4088
-2.52,8176
-2.56,9198
-2.6,5110
-2.64,5110
-2.68,7665
-2.72,8687
-2.76,10731
-2.8,11753
-2.84,13797
-2.88,12264
-2.92,14308
-2.96,19418
-3.0,15330
-3.04,17885
-3.08,26572
-3.12,23506
-3.16,21462
-3.2,21973
-3.24,19418
-3.28,29638
-3.32,29638
-3.36,33215
-3.4,32193
-3.44,37303
-3.48,31682
-3.52,32193
-3.56,22484
-3.6,23506
-3.64,24017
-3.68,20951
-3.72,20951
-3.76,24528
-3.8,20440
-3.84,15330
-3.88,16863
-3.92,10731
-3.96,10731
-4.0,9198
-4.04,11242
-4.08,7665
-4.12,5110
-4.16,6132
-4.2,3577
-4.24,3577
-4.28,3066
-4.32,2555
-4.36,1022
-4.4,0
-4.44,1022
-4.48,0
-4.52,0
-4.56,511
-4.6,511
-4.64,0
-4.68,511
-4.72,1022
-4.76,0
-4.8,0
-4.84,0
-4.88,0
-4.92,511
-4.96,0
-5.0,0
-5.04,0
-5.08,0
-5.12,511
-5.16,0
-5.2,0
-5.24,0
-5.28,0
-5.32,511
-5.36,511
-5.4,0
-5.44,0
-5.48,0
-5.52,511
-5.56,0
-5.6,0
-5.64,0
-5.68,0
-5.72,0
-5.76,0
-5.8,511
-5.84,0
-5.88,0
-5.92,0
-5.96,0
-6.0,0
-6.04,0
-6.08,511
-6.12,0
-6.16,0
-6.2,0
-6.24,0
-6.28,511
-6.32,0
-6.36,0
-6.4,0
-6.44,0
-6.48,0
-6.52,0
-6.56,511
-6.6,0
-6.64,0
-6.68,0
-6.72,0
-6.76,0
-6.8,0
-6.84,0
-6.88,0
-6.92,0
-6.96,0
-7.0,0
-7.04,0
-7.08,0
-7.12,0
-7.16,0
-7.2,0
-7.24,0
-7.28,0
-7.32,0
-7.36,0
-7.4,0
-7.44,0
-7.48,0
-7.52,0
-7.56,0
-7.6,0
-7.64,0
-7.68,0
-7.72,0
-7.76,0
-7.8,0
-7.84,0
-7.88,0
-7.92,0
-7.96,511
-8.0,511
-8.04,0
-8.08,0
-8.12,0
-8.16,0
-8.2,0
-8.24,0
-8.28,0
-8.32,0
-8.36,0
-8.4,0
-8.44,0
-8.48,511
-8.52,0
-8.56,0
-8.6,0
-8.64,0
-8.68,0
-8.72,0
-8.76,0
-8.8,0
-8.84,0
-8.88,0
-8.92,0
-8.96,0
-9.0,0
-10.0,0
