0,0
0,0
0,0
0,0
0,0
0,1022
0,2044
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,511
0,0
0,0
0,0
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,511
0,0
0,511
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,511
0,0
0,511
0,1022
0,0
0,0
0,1533
0,1533
0,1022
0,511
0,511
0,511
0,3577
0,4599
0,4088
0,6643
0,6643
0,13797
0,13286
0,15841
0,16352
0,21973
0,30660
0,28616
0,34237
0,36792
0,46501
0,41902
0,44457
0,37303
0,41391
0,29638
0,35259
0,24017
0,17374
0,18396
0,10220
0,13797
0,5621
0,9198
0,7665
0,6132
0,4088
0,3577
0,3577
0,2044
0,1022
0,1533
0,511
0,0
0,2044
0,511
0,1022
0,0
0,0
0,0
0,511
0,511
0,511
0,0
0,0
0,0
0,0
0,511
0,0
0,0
0,511
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,511
0,0
0,0
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,511
0,0
0,0
0,0
0,511
0,511
0,0
0,0
0,1022
0,0
0,511
0,0
0,0
0,1022
0,511
0,511
0,0
0,511
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0,0
